,ID,Winery,Name,Vintage,Country,Region,Wine_Style,Wine_Type,Wine_Category,Grape Type,Grape_ID,Rating,Review_Count,Price,Acidity,Fizziness,Intensity,Sweetness,Tannin
1937,L'Extravagant de Doisy-Daëne Sauternes 2019,Château Doisy-Daëne,L'Extravagant de Doisy-Daëne Sauternes,2019,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,1,175.0,4.404143,,4.8384833,4.9806814,
1938,L'Extravagant de Doisy-Daëne Sauternes 2002,Château Doisy-Daëne,L'Extravagant de Doisy-Daëne Sauternes,2002,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,23,226.8,4.404143,,4.8384833,4.9806814,
1939,L'Extravagant de Doisy-Daëne Sauternes 2016,Château Doisy-Daëne,L'Extravagant de Doisy-Daëne Sauternes,2016,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,12,230.0,4.404143,,4.8384833,4.9806814,
1940,Barsac (Premier Grand Cru Classé) 2001,Château Climens,Barsac (Premier Grand Cru Classé),2001,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.6,213,216.0,4.358944,,4.6885157,4.9060016,
1941,Sauternes (Lur Saluces) 1990,Château de Fargues,Sauternes (Lur Saluces),1990,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.6,197,162.0,4.355873,,4.773942,4.9428,
1942,Sauternes 1955,Château d'Yquem,Sauternes,1955,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.6,75,1020.0,4.3343124,,4.674955,4.8688693,
1943,Sauternes 1978,Château d'Yquem,Sauternes,1978,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.6,58,675.0,4.3343124,,4.674955,4.8688693,
1944,L'Extravagant de Doisy-Daëne Sauternes 2005,Château Doisy-Daëne,L'Extravagant de Doisy-Daëne Sauternes,2005,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.6,36,280.1,4.404143,,4.8384833,4.9806814,
1945,Sauternes (Crème de Tête) 1953,Château Gilette,Sauternes (Crème de Tête),1953,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.6,27,750.0,4.229009,,4.5594597,4.752414,
1946,Sauternes (Crème de Tête) 1970,Château Gilette,Sauternes (Crème de Tête),1970,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,18,180.0,4.229009,,4.5594597,4.752414,
1947,Sauternes (Crème de Tête) 1928,Château Gilette,Sauternes (Crème de Tête),1928,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,0,924.0,4.229009,,4.5594597,4.752414,
1948,Sauternes (Crème de Tête) 1959,Château Gilette,Sauternes (Crème de Tête),1959,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,20,498.0,4.229009,,4.5594597,4.752414,
1949,Sauternes (Crème de Tête) 1947,Château Gilette,Sauternes (Crème de Tête),1947,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,7,539.0,4.229009,,4.5594597,4.752414,
1950,Sauternes (Crème de Tête) 1986,Château Gilette,Sauternes (Crème de Tête),1986,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,20,408.0,4.229009,,4.5594597,4.752414,
1951,Sauternes (Crème de Tête) 1937,Château Gilette,Sauternes (Crème de Tête),1937,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,20,708.0,4.229009,,4.5594597,4.752414,
1952,Sauternes (Crème de Tête) 1950,Château Gilette,Sauternes (Crème de Tête),1950,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,10,510.0,4.229009,,4.5594597,4.752414,
1954,Sauternes (Lur Saluces) 1998,Château de Fargues,Sauternes (Lur Saluces),1998,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,359,32.25,4.355873,,4.773942,4.9428,
1955,Barsac (Premier Grand Cru Classé) 1988,Château Climens,Barsac (Premier Grand Cru Classé),1988,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,215,166.8,4.358944,,4.6885157,4.9060016,
1959,Sauternes (Premier Grand Cru Classé) 1982,Château Rieussec,Sauternes (Premier Grand Cru Classé),1982,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,150,130.0,4.3348303,,4.7651706,4.8710494,
1961,Sauternes (Premier Grand Cru Classé) 2004,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé),2004,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,118,33.0,4.3152037,,4.696257,4.8808465,
1962,Sauternes (Lur Saluces) 2009,Château de Fargues,Sauternes (Lur Saluces),2009,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,113,173.4,4.355873,,4.773942,4.9428,
1964,Sauternes (Grand Cru Classé) 1988,Château Filhot,Sauternes (Grand Cru Classé),1988,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,106,34.083333333333336,4.3531933,,4.7769947,4.9103327,
1965,Sauternes (Crème de Tête) 1990,Château Gilette,Sauternes (Crème de Tête),1990,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,105,180.0,4.229009,,4.5594597,4.752414,
1967,Cuvée Madame Barsac 1986,Château Coutet,Cuvée Madame Barsac,1986,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,1,280.0,4.267254,,4.579713,4.910492,
1968,Cuvée Madame Barsac 1988,Château Coutet,Cuvée Madame Barsac,1988,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,6,385.0,4.267254,,4.579713,4.910492,
1970,Sauternes (Crème de Tête) 1985,Château Gilette,Sauternes (Crème de Tête),1985,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,44,432.0,4.229009,,4.5594597,4.752414,
1971,Sauternes (Crème de Tête) 1982,Château Gilette,Sauternes (Crème de Tête),1982,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,40,320.0,4.229009,,4.5594597,4.752414,
1972,Sauternes (Grand Cru Classé) 1990,Château Romer du Hayot,Sauternes (Grand Cru Classé),1990,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,37,48.4,4.3392053,,4.7045097,4.788799,
1973,Barsac (Premier Grand Cru Classé) 1982,Château Climens,Barsac (Premier Grand Cru Classé),1982,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,36,145.0,4.358944,,4.6885157,4.9060016,
1977,Sauternes (Premier Grand Cru Classé) 1986,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé),1986,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.5,28,57.6,4.295489,,4.693192,4.904316,
1979,Sauternes (Premier Grand Cru Classé) 2021,Château Rieussec,Sauternes (Premier Grand Cru Classé),2021,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,7,103.75,4.3348303,,4.7651706,4.8710494,
1981,Sauternes (Premier Grand Cru Classé) 1926,Château Rieussec,Sauternes (Premier Grand Cru Classé),1926,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,0,396.0,4.3348303,,4.7651706,4.8710494,
1982,Barsac (Premier Grand Cru Classé) 1964,Château Climens,Barsac (Premier Grand Cru Classé),1964,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,14,390.0,4.358944,,4.6885157,4.9060016,
1983,Barsac (Premier Grand Cru Classé) 2022,Château Climens,Barsac (Premier Grand Cru Classé),2022,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,3,150.0,4.358944,,4.6885157,4.9060016,
1984,Barsac (Premier Grand Cru Classé) 1947,Château Climens,Barsac (Premier Grand Cru Classé),1947,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,6,1020.0,4.358944,,4.6885157,4.9060016,
1985,Barsac (Premier Grand Cru Classé) 1929,Château Climens,Barsac (Premier Grand Cru Classé),1929,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,10,2049.0,4.358944,,4.6885157,4.9060016,
1986,Barsac (Premier Grand Cru Classé) 1953,Château Climens,Barsac (Premier Grand Cru Classé),1953,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,9,468.0,4.358944,,4.6885157,4.9060016,
1987,Barsac (Premier Grand Cru Classé) 1970,Château Climens,Barsac (Premier Grand Cru Classé),1970,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,12,174.0,4.358944,,4.6885157,4.9060016,
1988,Barsac (Premier Grand Cru Classé) 1926,Château Climens,Barsac (Premier Grand Cru Classé),1926,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,3,900.0,4.358944,,4.6885157,4.9060016,
1989,Barsac (Premier Grand Cru Classé) 1973,Château Climens,Barsac (Premier Grand Cru Classé),1973,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,14,144.0,4.358944,,4.6885157,4.9060016,
1990,Barsac (Premier Grand Cru Classé) 1934,Château Climens,Barsac (Premier Grand Cru Classé),1934,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,0,625.0,4.358944,,4.6885157,4.9060016,
1991,Barsac (Premier Grand Cru Classé) 1921,Château Climens,Barsac (Premier Grand Cru Classé),1921,France,Barsac,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,5,4500.0,4.358944,,4.6885157,4.9060016,
1992,Sauternes (Lur Saluces) 1959,Château de Fargues,Sauternes (Lur Saluces),1959,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,0,745.0,4.355873,,4.773942,4.9428,
1993,Sauternes (Lur Saluces) 1976,Château de Fargues,Sauternes (Lur Saluces),1976,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,0.0,12,150.0,4.355873,,4.773942,4.9428,
2001,Sauternes (Premier Grand Cru Classé) 1989,Château Rieussec,Sauternes (Premier Grand Cru Classé),1989,France,Sauternes,bordeaux-sauternes,Sauternes,Dessert Wine,Sémillon,18,4.4,444,70.0,4.3348303,,4.7651706,4.8710494,
2003,Cuvée Madame Monbazillac 2012,Tirecul la Gravière,Cuvée Madame Monbazillac,2012,France,Monbazillac,southwest-france-dessert,Dessert,Dessert Wine,Sémillon,18,0.0,1,33.0,3.2133772,,4.008885,5.0,
2004,Cuvée Madame Monbazillac 2003,Tirecul la Gravière,Cuvée Madame Monbazillac,2003,France,Monbazillac,southwest-france-dessert,Dessert,Dessert Wine,Sémillon,18,0.0,7,89.0,3.2133772,,4.008885,5.0,
2005,Cuvée Madame Monbazillac 2008,Tirecul la Gravière,Cuvée Madame Monbazillac,2008,France,Monbazillac,southwest-france-dessert,Dessert,Dessert Wine,Sémillon,18,0.0,6,33.0,3.2133772,,4.008885,5.0,
2006,Cuvée Madame Monbazillac 2004,Tirecul la Gravière,Cuvée Madame Monbazillac,2004,France,Monbazillac,southwest-france-dessert,Dessert,Dessert Wine,Sémillon,18,0.0,2,95.0,3.2133772,,4.008885,5.0,
2007,Muscat Alsace Herrenweg De Turckheim 2021,Domaine Zind Humbrecht,Muscat Alsace Herrenweg De Turckheim,2021,France,Alsace,french-alsace-white-blend,White Blend,White,Black Hamburg,1924,0.0,4,21.0,3.4212544,,3.0404065,2.1946442,
2008,Les Platanes Rosé Fruité 2022,Chateau Saint Jean,Les Platanes Rosé Fruité,2022,France,Vin de France,french-rose,Rosé,Rosé,Black Hamburg,1924,0.0,7,8.496666666666666,3.0,,2.5,1.0,
2009,Rosé Fruité 2022,Château de Rousset,Rosé Fruité,2022,France,Alpes-de-Haute-Provence,french-mediterranee-rose,Rosé,Rosé,Black Hamburg,1924,0.0,0,8.95,4.024237,,2.161017,2.20339,
2010,Gour'mandiz Méditerranée Rosé 2022,Mont Ventoux,Gour'mandiz Méditerranée Rosé,2022,France,Méditerranée,french-mediterranee-rose,Rosé,Rosé,Black Hamburg,1924,0.0,0,5.28,4.0950003,,2.0,1.5,
2011,Red Blend 2018,The Prisoner,Red Blend,2018,United States,California,californian-red-blend,Red Blend,Red,Charbono,222,4.4,8214,118.0,3.8139224,,4.849228,1.8361036,3.2992685
2012,Red Blend 2019,The Prisoner,Red Blend,2019,United States,California,californian-red-blend,Red Blend,Red,Charbono,222,4.3,7134,62.94,3.8139224,,4.849228,1.8361036,3.2992685
2013,Disciples 2018,The Crane Assembly,Disciples,2018,United States,Napa Valley,californian-red-blend,Red Blend,Red,Charbono,222,4.3,999,67.49,1.9527088,,4.7867827,2.508784,2.5379288
2014,Scout's Honor Red 2021,Venge Vineyards,Scout's Honor Red,2021,United States,Napa Valley,californian-red-blend,Red Blend,Red,Charbono,222,4.3,354,53.77,3.7589576,,4.8278646,2.2069848,3.3572233
2015,Chénas 2021,Jean-Philippe Guillot,Chénas,2021,France,Chénas,beaujolais-red,Red,Red,Gamay Noir,228,0.0,6,9.9,4.8725,,1.5424999,1.1025,1.6049999
2016,Morgon 'La Roche Pilée' 2020,Michel Guignier,Morgon 'La Roche Pilée',2020,France,Morgon,beaujolais-red,Red,Red,Gamay Noir,228,0.0,5,19.98,4.9264946,,1.9818555,1.3262886,2.5112371
2017,Vallée des Rois Gamay Touraine 2021,Oisly Thésée,Vallée des Rois Gamay Touraine,2021,France,Touraine,french-middle-loire-red,Red,Red,Gamay Noir,228,0.0,2,6.75,4.5,,3.0,1.0,3.5
2018,Juliénas 2022,Domaine les Côtes de la Roche,Juliénas,2022,France,Juliénas,beaujolais-red,Red,Red,Gamay Noir,228,0.0,0,13.2,4.457705,,1.2852459,1.8563935,1.5104918
2019,Tempête Divine 2022,Philippe Dupond,Tempête Divine,2022,France,Brouilly,beaujolais-red,Red,Red,Gamay Noir,228,0.0,0,18.6,4.916232,,1.0498551,1.0072464,1.8884058
2020,Vieilles Vignes Morgon Côte du Py 2016,Damien Coquelet,Vieilles Vignes Morgon Côte du Py,2016,France,Morgon,beaujolais-red,Red,Red,Gamay Noir,228,3.6,34,22.4,4.833023,,1.5033333,1.0793023,1.6201551
2021,Côte de Brouilly Rouge 2021,Domaine des Fournelles,Côte de Brouilly Rouge,2021,France,Côte de Brouilly,beaujolais-red,Red,Red,Gamay Noir,228,0.0,1,12.9,4.5,,1.4233334,1.0,1.9866668
2022,Beaujolais Villages Rouge 2016,Colette & Léon,Beaujolais Villages Rouge,2016,France,Beaujolais-Villages,beaujolais-red,Red,Red,Gamay Noir,228,0.0,3,7.42,3.6955934,,1.0,1.0,1.2355932
2023,Côte de Brouilly 2014,Domaine de Briante,Côte de Brouilly,2014,France,Côte de Brouilly,beaujolais-red,Red,Red,Gamay Noir,228,3.6,26,13.2,4.0325203,,2.113821,1.0073171,2.201626
2024,Grille-Midi Fleurie 2021,Château de Raousset,Grille-Midi Fleurie,2021,France,Fleurie,beaujolais-red,Red,Red,Gamay Noir,228,0.0,20,14.7,4.3296504,,1.7496505,1.6568933,1.9625632
2025,New Beaujolais Nouveau 2023,Christophe Pacalet,New Beaujolais Nouveau,2023,France,Beaujolais Nouveau,beaujolais-nouveau-red,Nouveau Red,Red,Gamay Noir,228,0.0,5,11.0,4.2343373,,1.175528,1.1533707,1.5492359
2026,Morgon Douby 2021,Château de Raousset,Morgon Douby,2021,France,Morgon,beaujolais-red,Red,Red,Gamay Noir,228,0.0,15,14.5,4.576754,,1.9310491,1.3269836,2.1836064
2027,Beaujolais-Villages 2022,Domaine de Rochemure - Philippe Vermorel,Beaujolais-Villages,2022,France,Beaujolais-Villages,beaujolais-red,Red,Red,Gamay Noir,228,0.0,12,10.2,4.6102777,,1.622,1.2670556,1.6367223
2028,Les Griottes Valençay 2022,Francis Jourdain - Domaine des Moreaux,Les Griottes Valençay,2022,France,Valençay,french-middle-loire-red,Red,Red,Gamay Noir,228,0.0,0,7.8,4.541212,,3.0,1.0,3.5833333
2029,Moulin À Vent 2022,Domaine de Rochemure - Philippe Vermorel,Moulin À Vent,2022,France,Moulin-à-Vent,beaujolais-red,Red,Red,Gamay Noir,228,0.0,1,13.8,4.1779857,,1.6864748,1.8067625,1.817554
2030,Alchimie Côte de Brouilly 2015,Domaine Pierre Andre Dumas,Alchimie Côte de Brouilly,2015,France,Côte de Brouilly,beaujolais-red,Red,Red,Gamay Noir,228,0.0,4,15.996666666666666,4.189873,,1.4926583,1.0,1.969114
2031,Cadole de Grille Midi Chiroubles Rouge 2022,Domaine de Sermezy,Cadole de Grille Midi Chiroubles Rouge,2022,France,Chiroubles,beaujolais-red,Red,Red,Gamay Noir,228,0.0,0,9.8,5.0,,1.0,2.1627908,1.4916279
2032,Verger des Feuillants Mâcon 2021,Domaine des Deux Roches,Verger des Feuillants Mâcon,2021,France,Mâcon,burgundy-red,Red,Red,Gamay Noir,228,0.0,17,14.9,3.7439437,,2.640845,2.0422535,2.2816901
2033,Vieilles Vignes Morgon 'Côte de Py' 2014,Arnaud Aucoeur,Vieilles Vignes Morgon 'Côte de Py',2014,France,Morgon,beaujolais-red,Red,Red,Gamay Noir,228,0.0,2,20.0,4.344299,,1.8837384,1.44,1.94
2034,Morgon 2022,Domaine de Rochemure - Philippe Vermorel,Morgon,2022,France,Morgon,beaujolais-red,Red,Red,Gamay Noir,228,0.0,6,13.8,4.52969,,2.0102487,1.608323,1.9393789
2035,Château des Moriers Ô Joie Fleurie 2018,Miss Vicky Wine,Château des Moriers Ô Joie Fleurie,2018,France,Fleurie,beaujolais-red,Red,Red,Gamay Noir,228,0.0,6,14.003333333333334,4.8340487,,1.4176586,1.3041464,1.9567806
2036,Moulin-à-Vent 2019,Domaine des Gandelins,Moulin-à-Vent,2019,France,Moulin-à-Vent,beaujolais-red,Red,Red,Gamay Noir,228,0.0,4,17.4,4.65125,,1.8399999,1.3825,1.9400002
2037,Vieilles Vignes Chiroubles 2019,Château Moulin Favre,Vieilles Vignes Chiroubles,2019,France,Chiroubles,beaujolais-red,Red,Red,Gamay Noir,228,0.0,5,12.4,4.9249997,,1.0414705,1.0511764,1.6555883
2038,Vieilles Vignes La Cascade Beaujolais-Villages 2022,Château Grand'Grange,Vieilles Vignes La Cascade Beaujolais-Villages,2022,France,Beaujolais,beaujolais-red,Red,Red,Gamay Noir,228,0.0,2,11.2,3.9213114,,1.2409836,1.1180327,1.640164
2039,Vieilles Vignes La Cascade Beaujolais-Villages 2020,Château Grand'Grange,Vieilles Vignes La Cascade Beaujolais-Villages,2020,France,Beaujolais,beaujolais-red,Red,Red,Gamay Noir,228,0.0,4,11.2,3.9213114,,1.2409836,1.1180327,1.640164
2040,Gamay 2022,Philippe Ravier,Gamay,2022,France,Vin de Savoie,french-savoie-red,Red,Red,Gamay Noir,228,0.0,1,9.7,3.8447826,,2.5,1.0,2.4673913
2041,Morgon 2016,Bouchard Père & Fils,Morgon,2016,France,Morgon,beaujolais-red,Red,Red,Gamay Noir,228,0.0,3,13.5,4.389,,1.247,1.026,1.4645001
2042,Crac Boum’Bu Rouge 2019,Domaine Saint Germain,Crac Boum’Bu Rouge,2019,France,Vin de Savoie,french-savoie-red,Red,Red,Gamay Noir,228,3.5,51,12.5,3.5380955,,2.2609525,1.6714284,2.8166666
2043,Mâcon-Pierreclos Gamay 2018,Maurice Lapalus & Fils,Mâcon-Pierreclos Gamay,2018,France,Mâcon-Pierreclos,burgundy-red,Red,Red,Gamay Noir,228,3.5,51,12.2,4.0814805,,2.4579933,1.3282237,2.009967
2044,Cuvée Jean Gaudet Morgon 2020,Hospices de Beaujeu,Cuvée Jean Gaudet Morgon,2020,France,Morgon,beaujolais-red,Red,Red,Gamay Noir,228,3.5,49,10.89,4.7040963,,1.3464206,1.1801846,1.868118
2045,Vignes d'Ecussol Gamay Noir 2021,Château Thivin,Vignes d'Ecussol Gamay Noir,2021,France,Beaujolais,beaujolais-red,Red,Red,Gamay Noir,228,3.5,38,12.9,4.54863,,1.4792665,1.5117664,1.8709357
2046,Beaujolais-Villages 2019,Jean-Francois Protheau,Beaujolais-Villages,2019,France,Beaujolais-Villages,beaujolais-red,Red,Red,Gamay Noir,228,0.0,4,8.6,4.48382,,1.4993259,1.1217977,1.9955057
2047,Coteaux Bourguignons 2020,Domaine du Guelet,Coteaux Bourguignons,2020,France,Coteaux Bourguignons,burgundy-red,Red,Red,Gamay Noir,228,0.0,7,11.9,4.0,,2.5,1.0,2.0
2048,Moulin à vent 2015,Merlin,Moulin à vent,2015,France,Moulin-à-Vent,beaujolais-red,Red,Red,Gamay Noir,228,3.5,33,22.7,4.801951,,1.2322439,1.1879513,1.9112195
2049,Montassoulaz Gamay 2022,Cellier de la Baraterie,Montassoulaz Gamay,2022,France,Vin de Savoie,french-savoie-red,Red,Red,Gamay Noir,228,0.0,2,16.5,4.0,,2.5,1.0,2.5
2050,Montassoulaz Gamay 2018,Cellier de la Baraterie,Montassoulaz Gamay,2018,France,Vin de Savoie,french-savoie-red,Red,Red,Gamay Noir,228,0.0,10,15.5,4.0,,2.5,1.0,2.5
2051,Beaujolais-Villages Rouge 2011,Château de Lacarelle,Beaujolais-Villages Rouge,2011,France,Beaujolais-Villages,beaujolais-red,Red,Red,Gamay Noir,228,0.0,24,17.60333333333333,4.6939588,,1.2189338,1.7327082,1.8281494
2052,Beaujolais-Villages Rouge 2021,Château de Lacarelle,Beaujolais-Villages Rouge,2021,France,Beaujolais-Villages,beaujolais-red,Red,Red,Gamay Noir,228,0.0,15,14.723333333333333,4.6939588,,1.2189338,1.7327082,1.8281494
2053,Beaujolais-Villages Rouge 2012,Château de Lacarelle,Beaujolais-Villages Rouge,2012,France,Beaujolais-Villages,beaujolais-red,Red,Red,Gamay Noir,228,0.0,2,15.0,4.6939588,,1.2189338,1.7327082,1.8281494
2054,La Java des Esperances Rouge 2022,Domaine des Grandes Esperances,La Java des Esperances Rouge,2022,France,Touraine,french-middle-loire-red,Red,Red,Gamay Noir,228,0.0,2,8.8,4.5020337,,3.0,1.8305085,3.3308475
2055,C de By 2020,Domaine Pierre Andre Dumas,C de By,2020,France,Brouilly,beaujolais-red,Red,Red,Gamay Noir,228,0.0,0,13.4,4.5300865,,1.278485,1.1648486,1.76
2056,Brouilly 2013,Château de Nervers,Brouilly,2013,France,Brouilly,beaujolais-red,Red,Red,Gamay Noir,228,0.0,14,16.5,4.51,,1.1707059,1.2191765,1.5174117
2057,Beaujolais 2020,Domaine du Gueret,Beaujolais,2020,France,Beaujolais,beaujolais-red,Red,Red,Gamay Noir,228,0.0,2,6.5,4.4915442,,1.9432521,1.1169106,1.9285365
2058,Terre de Loyse Beaujolais-Villages 2021,Laurent Perrachon,Terre de Loyse Beaujolais-Villages,2021,France,Beaujolais-Villages,beaujolais-red,Red,Red,Gamay Noir,228,3.4,97,13.06,4.709852,,1.1995555,1.3775185,1.8105184
2059,Le Granit Rouge 2020,Domaine le Fagolet,Le Granit Rouge,2020,France,Beaujolais-Villages,beaujolais-red,Red,Red,Gamay Noir,228,0.0,19,11.903333333333332,4.907693,,1.1945056,1.5868131,1.578901
2060,Potet Régnié 2021,Dubost,Potet Régnié,2021,France,Régnié,beaujolais-red,Red,Red,Gamay Noir,228,0.0,4,12.9,3.9977887,,2.2273078,1.7891347,2.28375
2061,Côte de Brouilly 2022,Domaine des Maisons Neuves,Côte de Brouilly,2022,France,Côte de Brouilly,beaujolais-red,Red,Red,Gamay Noir,228,0.0,0,10.0,4.532414,,1.2717242,1.337069,1.6420691
2062,Vieilles Vignes Regnié 2020,Domaine Centenaire,Vieilles Vignes Regnié,2020,France,Régnié,beaujolais-red,Red,Red,Gamay Noir,228,0.0,2,24.9,5.0,,1.0,1.0,1.5
2063,New Beaujolais Nouveau 2021,Christophe Pacalet,New Beaujolais Nouveau,2021,France,Beaujolais Nouveau,beaujolais-nouveau-red,Nouveau Red,Red,Gamay Noir,228,3.4,34,9.9,4.2343373,,1.175528,1.1533707,1.5492359
2064,La Rochelle Moulin à Vent 2012,Merlin,La Rochelle Moulin à Vent,2012,France,Moulin-à-Vent,beaujolais-red,Red,Red,Gamay Noir,228,3.4,31,28.2,4.7018456,,1.4864235,1.4887984,1.8776253
2065,Le Rosé d'Ancenis sec 2019,La Paonnerie,Le Rosé d'Ancenis sec,2019,France,Loire Valley,french-loire-rose,Rosé,Rosé,Gamay Noir,228,0.0,5,19.5,4.0326085,,1.5,1.5,
2066,Les Hirondelles Saumur Rosé 2019,Château de Chaintres,Les Hirondelles Saumur Rosé,2019,France,Saumur,french-loire-rose,Rosé,Rosé,Gamay Noir,228,4.0,26,10.8,4.073077,,1.4330769,1.7332693,
